Unnamed: 0,thumbnailUrl,published_at,channel_name,channel_id,video_id,video_url,video_tags,cat_id,defaultAudioLanguage,views,likes,comments,video_duration,featuring,artist,tittle,Country
154,https://i.ytimg.com/vi/vu5-aKf_QqA/default.jpg,2018-12-11 13:59:09,T-Series,UCq-Fj5jknLsUf-MWSy4_brA,vu5-aKf_QqA,https://www.youtube.com/watch?v=vu5-aKf_QqA,"latest hindi songs,bollywood songs,songs,hindi songs,songs2018,Aankh Marey,aankh mare ladki aankh mare,hindi songs 2018,Simmba,simmba movie,simmba movie song,simmba 2018,sara ali khan,ranveer singh simmba,ranveer singh,simmba ranveer singh movie,simmba sara ali khan,simbaa,zero,deepika padukone,karan johar,bollywood,simba,sonu sood,aankh mare simba,simba movie songs,t series,t series songs,ankh marey arshad varsi,simmba songs",10,hi,1174413742,3294614,83487,229,,"Tanishk Bagchi, Mika Singh,Neha,Kumar S", Aankh Marey,India
155,https://i.ytimg.com/vi/xFutjZEBTXs/default.jpg,2016-05-13 11:00:02,EnriqueIglesiasVEVO,UCVttQE6tS_agDSAU61Q65aA,xFutjZEBTXs,https://www.youtube.com/watch?v=xFutjZEBTXs,"Enrique Iglesias Music,Enrique Iglesias Official Video,Enrique Iglesias feat. Wisin Video,Enrique Iglesias feat. Wisin Video Oficial,Enrique Iglesias feat. Wisin Nuevo Video,Enrique Iglesias feat. Wisin New Video,Duele El Corazon Official Video,Duele El Corazon Single,Enrique Iglesias New Single,Enrique Iglesias Single,Enrique Iglesias feat. Wisin Duele El Corazon,Duele El Corazon Video,Wisin,Wisin Video,Enrique Iglesias,vevo",10,en-US,1067923342,3953950,109328,240, Wisin,Enrique Iglesias,DUELE EL CORAZON,Spain
156,https://i.ytimg.com/vi/6NXnxTNIWkc/default.jpg,2011-02-23 21:30:01,4NonBlondesVEVO,UCJsu1rqVUJckZ-nSTLIWjcg,6NXnxTNIWkc,https://www.youtube.com/watch?v=6NXnxTNIWkc,"non blondes what's up cover,non blondes what's up live,non blondes what's up hq,non blondes what's up audio,non blondes what's up with lyrics,non blondes what's up acapella,non blondes what's up album,non blondes what's up acoustic,non blondes what's up backing track,what's up non blondes live,what's up non blondes remix,what's up non blondes guitar,what's up non blondes karaoke,what's,non,blondes",10,en-US,1344676154,5987550,178955,293,,4 Non Blondes,What's Up,United States
157,https://i.ytimg.com/vi/a59gmGkq_pw/default.jpg,2016-07-22 03:57:03,Major Lazer Official,UCMJ5Qf3sOvQpcYiai1Noa3Q,a59gmGkq_pw,https://www.youtube.com/watch?v=a59gmGkq_pw,"major lazer,major laser,diplo,walshy fire,jillionaire,the jillionaire,justin bieber,bieber,cold water,mØ,lazer,major lazer cold water,justin bieber cold water,Major Lazer Cold Water Justin Bieber MØ,Cold Water MØ,Cold Water Mo,Major Lazer Cold Water,Major Lazer Justin Bieber,Justin Bieber,Justin beiber songs,cold water lyric video,justin bieber lyric video,edm,music,pop,major lazer lyric video,cold water lyrics,cold cold water,pop music,pop songs",10,en-US,1028296571,4632722,229505,189,"Justin Bieber,MØ",Major Lazer,Cold Water,Jamaica
158,https://i.ytimg.com/vi/9bZkp7q19f0/default.jpg,2012-07-15 07:46:32,officialpsy,UCrDkAvwZum-UTjHmzDI2iIw,9bZkp7q19f0,https://www.youtube.com/watch?v=9bZkp7q19f0,"PSY,싸이,강남스타일,뮤직비디오,Music Video,Gangnam Style,KOREAN SINGER,KPOP,KOERAN WAVE,PSY 6甲,6th Studio Album,싸이6집,육갑",10,Not Present,4479519944,25110891,5328048,253,,PSY,GANGNAM STYLE(강남스타일) M/V,South Korea
159,https://i.ytimg.com/vi/kffacxfA7G4/default.jpg,2010-02-19 08:16:34,JustinBieberVEVO,UCHkj014U2CQ2Nv0UZeYpE_A,kffacxfA7G4,https://www.youtube.com/watch?v=kffacxfA7G4,"JUSTIN BIEBER,JUSTIN BIEBER BABY,BABY,BABY JUSTIN BIEBER,BABY remastered,BABY remastered video,BABY official music video,JUSTIN BIEBER remastered,JUSTIN BIEBER remastered videos,#remastered,hd music videos,remastered music videos",10,en-US,2785091596,21912617,4799572,220, Ludacris,Justin Bieber,Baby,Canada
160,https://i.ytimg.com/vi/0KSOMA3QBU0/default.jpg,2014-02-20 20:00:03,KatyPerryVEVO,UC-8Q-hLdECwQmaWNwXitYDw,0KSOMA3QBU0,https://www.youtube.com/watch?v=0KSOMA3QBU0,"Katy perry,dark horse,official,music video,juicy j,katy perry dark horse,dark horse video,prism",10,en-US,3304933894,15384807,782045,225, Juicy J,Katy Perry,Dark Horse,United States
161,https://i.ytimg.com/vi/e-ORhEE9VVg/default.jpg,2014-11-10 17:05:44,TaylorSwiftVEVO,UCANLZYMidaCbLQFWXBC95Jg,e-ORhEE9VVg,https://www.youtube.com/watch?v=e-ORhEE9VVg,"Taylor Swift,Blank space,taylor swift blank space,1989,1989 album,pop. country",10,en-US,2998403567,13481494,624082,273,,Taylor Swift,Blank Space,United States
162,https://i.ytimg.com/vi/CevxZvSJLk8/default.jpg,2013-09-05 20:00:22,KatyPerryVEVO,UC-8Q-hLdECwQmaWNwXitYDw,CevxZvSJLk8,https://www.youtube.com/watch?v=CevxZvSJLk8,"Katy perry,roar,music video,official,roar video,prism",10,en-US,3614951058,15225785,756963,270,,Katy Perry,Roar,United States
163,https://i.ytimg.com/vi/NUsoVlDFqZg/default.jpg,2014-04-11 07:00:01,EnriqueIglesiasVEVO,UCVttQE6tS_agDSAU61Q65aA,NUsoVlDFqZg,https://www.youtube.com/watch?v=NUsoVlDFqZg,"Enrique,Iglesias,Bailando,bailando solo los bunkers,bailando cumbia,bailando salsa,bailando enrique iglesias ft gente de zona,bailando enrique iglesias letra,e iglesias bailando,bailando enrique iglesias e luan santana,bailando enrique iglesias,Enrique Iglesias,latin,enrique iglesias si tu te vas,enrique iglesias duele el corazon,enrique iglesias heroe,enrique iglesias el perdedor,enrique iglesias,enrique iglesias vevo",10,en-US,3234969746,9604229,266700,287," Descemer Bueno, Gente De Zona",Enrique Iglesias,Bailando,Spain
164,https://i.ytimg.com/vi/nfWlot6h_JM/default.jpg,2014-08-18 21:18:00,TaylorSwiftVEVO,UCANLZYMidaCbLQFWXBC95Jg,nfWlot6h_JM,https://www.youtube.com/watch?v=nfWlot6h_JM,"Taylor,Swift,Shake,Off,Big,Machine,Records,LLC,Pop",10,en-US,3187077043,11797315,564805,242,,Taylor Swift,Shake It Off,United States
165,https://i.ytimg.com/vi/7PCkvCPvDXk/default.jpg,2014-06-11 14:00:07,MeghanTrainorVEVO,UCf3cbfAXgPFL6OywH7JwOzA,7PCkvCPvDXk,https://www.youtube.com/watch?v=7PCkvCPvDXk,"meghan trainor,all about the bass,all about that bass,music,songs,meghan trainor all about that bass,megan taylor,shake it off,taylor swift,about that bass,bass,sia,meghan trainor songs,musica,megan trainor,it's all about the bass,melanie martinez,i'm all about that bass,badabes no trouble,like I’m gonna lose you,no excuses,tital,thank you,treat myself,Meghan Trainor like I’m gonna lose you,Meghan Trainor No,Meghan",10,en-US,2529516270,9240638,491155,190,,Meghan Trainor,All About That Bass,
166,https://i.ytimg.com/vi/OPf0YbXqDm0/default.jpg,2014-11-19 14:00:18,MarkRonsonVEVO,UCmfFGTSsfJVu6CGvL8r75qg,OPf0YbXqDm0,https://www.youtube.com/watch?v=OPf0YbXqDm0,"bruno mars,uptown funk,bruno mars uptown funk,‌up town funk,‌mark ronson,‌ ブルーノマーズ,‌bruno mars songs,‌funky town,‌funk,don't believe me just watch,michael jackson,‌pop en ingles,‌アップタウンファンク,‌бруно марс,‌uptown,uptown funk bruno mars,‌power hour,‌ english songs,‌uptown funk you up,‌mark ronson uptown funk‌,leave the door open,the lazy song,uptown funk Mark Ronson,24k magic,that's what I like,4th of July songs,summer",10,en-US,4626830580,19193728,593769,271, Bruno Mars,Mark Ronson,Uptown Funk,United Kingdom
167,https://i.ytimg.com/vi/RgKAFK5djSk/default.jpg,2015-04-07 03:00:03,Wiz Khalifa,UCVp3nfGRxmMadNDuVbJSk8A,RgKAFK5djSk,https://www.youtube.com/watch?v=RgKAFK5djSk,"Wiz Khalifa,Blacc Hollywood,Taylor Gang,Atlantic Records,hip hop,wiz,khalifa,Pittsburgh,Los Angeles,taylorgangent,TGOD,taylor gang or die,Furious 7,paul walker,paul walker tribute,See You Again (Composition),Fast & Furious 6 (Award-Winning Work),See you again,vin diesel,Michelle Rodriguez (Celebrity),charlie puth,GRAMMYS",10,en,5569210905,38579290,2171903,238,,Wiz Khalifa,See You Again,
168,https://i.ytimg.com/vi/hT_nvWreIhg/default.jpg,2013-05-31 07:00:36,OneRepublicVEVO,UCQ5kHOKpF3-1_UCKaqXARRg,hT_nvWreIhg,https://www.youtube.com/watch?v=hT_nvWreIhg,"OneRepublic,One Republic,1Republic,Counting Stars,Secrets,Good Life,All The Right Moves,Love Runs Out,Rescue Me,Let's Hurt Tonight,Wherever I Go,If I Lose Myself,Stop and Stare,Kids,Rich Love,Wanted,Something I Need,I Lived,Run Run Run,Run,Someday,Pop Music,Top Pop Music,Pop Rock,Best Rock,Popular Music,Ryan Tedder,Better Days,Wild Life,Didn't I,Human,New One Republic,New OneRepublic Music",10,en-US,3606027843,15810606,465838,284,,OneRepublic,Counting Stars,
169,https://i.ytimg.com/vi/2vjPBrBU-TM/default.jpg,2014-05-06 13:00:03,SiaVEVO,UCmKdSrwf1e8coqAzUsrVHZw,2vjPBrBU-TM,https://www.youtube.com/watch?v=2vjPBrBU-TM,"sia,chandelier,sia chandelier,chandelier sia,cia,rihanna,샹들리에,one two three,swing from the chandelier,lady gaga,i'm gonna swing from the chandelier,Party girls don't get hurt,Shout-out pop hits,pop ingles,David Guetta titanium,tones and I,elastic heart,Rihanna diamonds,chandelier tiktok remix,chandelier remix,I'm gonna swing,chandelier tiktok,tiktok chandelier,Chandelier,Monkey Puzzle Records/RCA Records,Pop,Sia",10,en-US,2515623013,12018438,572152,232,,Sia,Chandelier,Australia
170,https://i.ytimg.com/vi/KQ6zr6kCPj8/default.jpg,2011-03-09 06:02:38,LMFAOVEVO,UCk78ZcA6kflEvBR0UrGDH0Q,KQ6zr6kCPj8,https://www.youtube.com/watch?v=KQ6zr6kCPj8,"LMFAO,Party Rock Anthem,Pop,Shots,video,goonrock,Lauren Bennett,Redfoo,SkyBlu,LMFAO new video,lmfao party rock anthem,lmfao vevo",10,en-US,2187166399,10565521,646507,376," Lauren Bennett, GoonRock",LMFAO,Party Rock Anthem,
171,https://i.ytimg.com/vi/YqeW9_5kURI/default.jpg,2015-03-23 04:00:45,Major Lazer Official,UCMJ5Qf3sOvQpcYiai1Noa3Q,YqeW9_5kURI,https://www.youtube.com/watch?v=YqeW9_5kURI,"major lazer,DJ Snake,Lean on,Major lazer lean on,lean on major lazer,dj snake lean on,lean on dj snake,major lazer dj snake,lean on music video,major lazer music video,MØ,music video,diplo,jillionaire,walshy fire,Peace is the mission,majorlazer,Major Laser,major laser songs,major lazer musique,chanson de major lazer,chanson major lazer,tube de l'été 2015,son de l'été 2015,leon on,india,bollywood,indie dance,fortnite,major lazer fortnite",10,en-US,3230096599,15627575,448750,179,MØ,"Major Lazer,DJ Snake",Lean On,France
172,https://i.ytimg.com/vi/uelHwf8o7_U/default.jpg,2010-08-05 19:09:46,EminemVEVO,UC20vb-R_px4CguHzzBPhoyQ,uelHwf8o7_U,https://www.youtube.com/watch?v=uelHwf8o7_U,"Love The Way You Lie,Eminem,Rihanna,Recovery,Megan Fox,Dominic Monaghan",10,en-US,2430615479,12090073,594323,267, Rihanna,Eminem,Love The Way You Lie,United States
173,https://i.ytimg.com/vi/YQHsXMglC9A/default.jpg,2015-10-23 06:54:18,AdeleVEVO,UComP_epzeKzvBX156r6pm1Q,YQHsXMglC9A,https://www.youtube.com/watch?v=YQHsXMglC9A,"Adele,Someone Like You,Chasing Pavements,Set Fire to the Rain,Rolling in the Deep,XL Recordings",10,en-US,2990701364,17908372,939014,367,,Adele,Hello,England
174,https://i.ytimg.com/vi/09R8_2nJtjg/default.jpg,2015-01-14 15:00:11,Maroon5VEVO,UCN1hnUccO4FD5WfM7ithXaw,09R8_2nJtjg,https://www.youtube.com/watch?v=09R8_2nJtjg,"maroon 5 sugar,maroon 5 she will be loved,maroon 5 one more night,maroon 5 payphone,sugar maroon 5 karaoke,sugar lyrics,maroon 5 sugar lyrics,sugar maroon,sugar maroon 5,sugar maroon 5 lyrics,maroon five,sugar maroon 5 subtitulada español,marron 5,adam levine,マルーン5",10,en-US,3724875772,14869529,413526,302,,Maroon 5,Sugar,
175,https://i.ytimg.com/vi/pRpeEdMmmQ0/default.jpg,2010-06-04 22:30:35,shakiraVEVO,UCGnjeahCJW1AF34HBmQTJ-Q,pRpeEdMmmQ0,https://www.youtube.com/watch?v=pRpeEdMmmQ0,"shakira,world cup song,Shakiravevo,Shakira Waka Waka (This Time For Africa),waka waka,Waka Waka,This Time for Africa,FIFA World Cup Song,FIFA song,Whenever Whenever,Shakira Waka Waka official,Addicted to You,Hips Dont Lie,Waka Waka en espanol,hips dont lie,whenever wherever,Waka Waka live,super bowl,superbowl,super bowl halftime,halftime show,shakira halftime,JLO halftime,jennifer lopez halftime,Epic,Pop,Shakira,Waka",10,en-US,3191354200,17696824,1216158,211,,Shakira,Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),Colombian
176,https://i.ytimg.com/vi/AJtDXIazrMo/default.jpg,2015-01-22 08:00:06,EllieGouldingVEVO,UCvu362oukLMN1miydXcLxGg,AJtDXIazrMo,https://www.youtube.com/watch?v=AJtDXIazrMo,"Love Me Like You Do,Love,Like,You,Ellie Goulding,Ellie,Goulding,Official Video,Music Video,Music,Official Audio,Official,Video,Audio,Brightest Blue,Delirium,Hate Me,Close To Me,Sixteen,Slow Grenade,Fifty Shades Of Grey,Fifty Shade Grey,50 Shade Grey,50 Shades,Georgia Hudson,Fifty Shades Darker,Your song,Lights,Ellie Goulding Army,Falling,Ellie Golding,Eli Golding,Eli Goulding",10,en-US,2261654659,12089308,291951,250,,Ellie Goulding,Love Me Like You Do,England
177,https://i.ytimg.com/vi/lp-EO5I60KA/default.jpg,2014-10-07 13:57:37,Ed Sheeran,UC0C-w0YjGpqDXGB8IHb662A,lp-EO5I60KA,https://www.youtube.com/watch?v=lp-EO5I60KA,"Ed Sheeran,Thinking Out Loud,Ed Sheeran Thinking Out Loud,Thinking Out Loud Song,Ed Sheeran Official Video,Thinking Out Loud Official Video,Ed Sheeran music,Ed Sheeran Lyrics,Thinking Out Loud Lyrics,Ed Sheeran 2014,Ed Sheeran Dancing,multiply,Ed Sheeran multiply,Ed Sheeran second album,Ed Sheeran 2nd album,Ed Sheeran songs,Pop,Pop Music,Official Music Video,Ed,Sheeran,Ed Sheerin,EdSheeran,Ed Sheran,English Songs,English Song,we found love,love song",10,Not Present,3470399438,13904419,358351,297,,Ed Sheeran,Thinking Out Loud,England
178,https://i.ytimg.com/vi/fRh_vgS2dFE/default.jpg,2015-10-22 20:00:02,JustinBieberVEVO,UCHkj014U2CQ2Nv0UZeYpE_A,fRh_vgS2dFE,https://www.youtube.com/watch?v=fRh_vgS2dFE,"justin bieber let me love you,justin bieber baby,justin bieber love yourself,justin bieber songs,justin bieber cold water,justin bieber,sorry justin bieber,sorry justin bieber lyrics,sorry acoustic justin bieber,sorry justin bieber live,sorry justin bieber acoustic,sorry purpose,sorry purpose Justin Bieber,purpose the movement,justin bieber the movement,sorry,justin bieber sorry,sorry song,songs,ジャスティンビーバー,baby justin bieber,sorry justin bieber ft j balvin",10,en-US,3563187029,15372540,865249,206,,Justin Bieber,Sorry (PURPOSE : The Movement),Canada
179,https://i.ytimg.com/vi/DK_0jXPuIr0/default.jpg,2015-08-31 03:00:00,JustinBieberVEVO,UCHkj014U2CQ2Nv0UZeYpE_A,DK_0jXPuIr0,https://www.youtube.com/watch?v=DK_0jXPuIr0,"Justin Bieber,Justin Bieber What Do You Mean Official Music Video,what do you mean,justin bieber songs,justin bieber what do you mean,ジャスティンビーバー,جاستن بيبر,#vevo,sorry justin bieber,sorry,baby justin bieber,what do you mean justin bieber",10,en-US,2199671712,10120831,521779,298,,Justin Bieber,What Do You Mean?,Canada
180,https://i.ytimg.com/vi/RBumgq5yVrA/default.jpg,2012-07-25 22:28:26,Passenger,UCFHtCB_FWXQ8GpjgfYcD8-g,RBumgq5yVrA,https://www.youtube.com/watch?v=RBumgq5yVrA,"Passenger,Ed Sheeran (Musical Artist),Video Clip,boy & bear,Live Music,Performance,Concert,wrong direction,flight of the crow,All,The,Little,Lights,All The Little Lights,Let,Her,Go,Let Her Go,Official,Music,Video,Ed,Sheeran,Mike,Rosenberg,Ed Sheeran,Mike Rosenberg,Nettwerk Records,Nettwerk,Budweiser (Beer),superbowl,superbowl ad,superbowl commercial,commercial,tv spot,Puppy (Animal),horse,best buds,#bestbuds,let her go music video,let her go video",10,en-GB,3258959301,14600637,440146,255,,Passenger,Let Her Go,England
181,https://i.ytimg.com/vi/QFs3PIZb3js/default.jpg,2013-09-09 15:01:01,RomeoSantosVEVO,UCNnwYefwrkVBAbMUzLpxbEQ,QFs3PIZb3js,https://www.youtube.com/watch?v=QFs3PIZb3js,"Romeo Santos Music,Propuesta Indecente Romeo Santos,Propuesta Indecente Romeo Santos lyrics,Propuesta Indecente Romeo Santos dance,Romeo Santos Propuesta Indecente letra,Romeo Santos Propuesta Indecente lyrics,Romeo Santos Propuesta Indecente letra English,Romeo Santos Propuesta Indecente song,Romeo Santos Official Video,Romeo Santos Video,Romeo Santos Video Oficial,Romeo Santos Nuevo Video,Romeo Santos New Video,Propuesta,Video",10,en-US,1907707257,4978925,130799,269,,Romeo Santos,Propuesta Indecente,United States
182,https://i.ytimg.com/vi/IcrbM1l_BoI/default.jpg,2013-07-29 15:55:09,AviciiOfficialVEVO,UC1SqP7_RfOC9Jf9L_GRHANg,IcrbM1l_BoI,https://www.youtube.com/watch?v=IcrbM1l_BoI,"avicii without you remix,avicii live,avicii songs,avicii lonely,avicii the days,avicii 2017,avicii nights,avicii mix,avicii lonely together ft. rita ora,avicii new song,avicii,avicii remix,avicii album,avicii alive,avicii acoustic,avicii audio,avicii alone,avicii addicted,avicii always on the run,avicii avicii,avicii and kygo,avicii addicted to you live,night avicii,day avicii,levels avicii,avicii bromance,hey",10,en-US,2165848402,11086037,619071,273,,Avicii,Wake Me Up,Sweden
183,https://i.ytimg.com/vi/YBHQbu5rbdQ/default.jpg,2015-03-28 23:30:00,FifthHarmonyVEVO,UC09d82usokACH1z5YeKnfiA,YBHQbu5rbdQ,https://www.youtube.com/watch?v=YBHQbu5rbdQ,"fifth harmony,fifth harmony worth it,who are you,miss movin on,leave my heart out of this,dont wanna dance alone,better together,daydrunk remix,that's my girl,work from home,dont say you love me,down,he like that,deliver,angel,all in my head,worth it,thats my girl,bo$$,sledgehammer,don't say you love me,im in love with monster,official fifth harmony,official music video,pop,Fifth Harmony feat. Kid Ink,Pop,Syco",10,en-US,2091389826,10774843,336924,225,Kid Ink,Fifth Harmony,Worth It,United States
184,https://i.ytimg.com/vi/vjW8wmF5VWc/default.jpg,2015-06-25 11:00:03,SilentoVEVO,UCS9Lijwamx03o16qbx2gEjw,vjW8wmF5VWc,https://www.youtube.com/watch?v=vjW8wmF5VWc,"watch me,watch me whip,whip,nae nae,watch me dance,silento,watch me nae nae,whip dance,nae nae dance,official,official video,official music video,vevo,danceon,#watchmedanceon,tianne king,heaven king,dragon house,dragon house bam,corey scherer,larsen thompson,#watchmedance,#watchme",10,en-US,1869253366,10409199,458151,203,,Silento,Watch Me (Whip/Nae Nae),United States
185,https://i.ytimg.com/vi/PIh2xe4jnpk/default.jpg,2013-12-06 05:01:00,ournameismagicVEVO,UCoJ7iJz1vKwUqiaroO167sA,PIh2xe4jnpk,https://www.youtube.com/watch?v=PIh2xe4jnpk,"MAGIC,MAGICvevo,vevo,official,video,music video,single,album,Dont Kill The Magic,Why You Gotta Be So Rude,pop,reggae,No Way No,new years eve,NYE,nye 2021,new years eve 2021,new years eve party,party,party songs,midnight,Latium Records/RCA Records,MAGIC!,Pop,Rude",10,en-US,2242283842,10605560,245436,226,,MAGIC!,Rude,Canada
186,https://i.ytimg.com/vi/5GL9JoH4Sws/default.jpg,2016-02-26 12:05:00,FifthHarmonyVEVO,UC09d82usokACH1z5YeKnfiA,5GL9JoH4Sws,https://www.youtube.com/watch?v=5GL9JoH4Sws,"fifth harmony,fifth harmony work from home,dont say you love me,down,he like that,deliver,angel,all in my head,work from home,worth it,thats my girl,bo$$,miss movin on,sledgehammer,don't say you love me,im in love with a monster,official fifth harmony,official music video,pop,covid,wfh,wfh fifth harmony,Epic,Fifth Harmony feat. Ty Dolla $ign,Pop,Work from Home",10,en-US,2596117965,11469982,470435,220,Ty Dolla $ign,Fifth Harmony,Work from Home,United States
187,https://i.ytimg.com/vi/TapXs54Ah3E/default.jpg,2014-08-29 16:06:21,jbalvinVEVO,UCrHL_BF5lHyK43BxLU8-vBQ,TapXs54Ah3E,https://www.youtube.com/watch?v=TapXs54Ah3E,"balvin,ay vamos,reggaeton,balvin ay vamos,canciones de reggaetón,jbalvin,peleamos nos arreglamos letra,j.balvin,ay vamos balvin letra,ay vamos balvin",10,en-US,1867791197,5123389,131393,267,,J. Balvin,Ay Vamos,Colombia
188,https://i.ytimg.com/vi/ASO_zypdnsQ/default.jpg,2013-04-13 11:59:04,officialpsy,UCrDkAvwZum-UTjHmzDI2iIw,ASO_zypdnsQ,https://www.youtube.com/watch?v=ASO_zypdnsQ,"PSY,싸이,강남스타일,뮤직비디오,Music Video,Gangnam Style,KOREAN SINGER,KPOP,KOERAN WAVE,PSY 6甲,6th Studio Album,싸이6집,육갑,YG Entertainment,젠틀맨,GENTLEMAN",10,Not Present,1502437070,7817515,979343,234,,PSY,GENTLEMAN M/V,South Korea
189,https://i.ytimg.com/vi/uxpDa-c-4Mc/default.jpg,2015-10-26 22:00:03,DrakeVEVO,UCQznUf1SjfDqx65hX3zRDiA,uxpDa-c-4Mc,https://www.youtube.com/watch?v=uxpDa-c-4Mc,"Drake,Hotline,Bling,Cash,Money,Records/Young,Ent./Universal,Rec.,Rap",10,en-US,1855108305,10096063,433607,296,,Drake,Hotline Bling,Canada
190,https://i.ytimg.com/vi/rYEDA3JcQqw/default.jpg,2010-11-30 23:29:12,AdeleVEVO,UComP_epzeKzvBX156r6pm1Q,rYEDA3JcQqw,https://www.youtube.com/watch?v=rYEDA3JcQqw,"vevo,Adelevevo,official,music video,video,single,album,Hello,Someone Like You,Skyfall,Set Fire to the Rain,Adele,Pop,Rolling in the Deep,XL Recordings/Columbia",10,en-US,2050851483,10819398,405346,234,,Adele,Rolling in the Deep,England
191,https://i.ytimg.com/vi/t4H_Zoh7G5A/default.jpg,2011-03-04 01:40:06,JenniferLopezVEVO,UCx1f1u4XlFFr0YgqF3wB4lQ,t4H_Zoh7G5A,https://www.youtube.com/watch?v=t4H_Zoh7G5A,"Jennifer Lopez,On The Floor,Pop,Pitbull,American Idol,JLo,vevo,vevo official,jennifer lopez vevo",10,en-US,1951631258,8075645,431989,267, Pitbull,Jennifer Lopez,On The Floor,Puerto Rico
192,https://i.ytimg.com/vi/kOkQ4T5WO9E/default.jpg,2016-06-17 04:01:00,CalvinHarrisVEVO,UCaHNFIob5Ixv74f5on3lvIw,kOkQ4T5WO9E,https://www.youtube.com/watch?v=kOkQ4T5WO9E,"Calvin Harris This Is What You Came For,Summer,Calvin Harris This Is What You Came For video,Calvin Harris This Is What You Came For audio,This Is What You Came For lyrics,Summmer mix,This Is What You Came For Live,Calvin Harris essentials,summer playlist,Calvin Harris video,Calvin Harris lyrics,This Is What You Came For TikTok,Rihanna This Is What You Came For,Calvin Harris Rihanna This Is What You Came For,summer songs,summer",10,en-US,2580319463,10326921,313808,240, Rihanna,Calvin Harris,This Is What You Came For,United Kingdom
193,https://i.ytimg.com/vi/oyEuk8j8imI/default.jpg,2015-11-14 15:00:01,JustinBieberVEVO,UCHkj014U2CQ2Nv0UZeYpE_A,oyEuk8j8imI,https://www.youtube.com/watch?v=oyEuk8j8imI,"justin bieber vevo,love yourself,justin bieber,justin bieber love yourself,justin bieber songs,love yourself justin bieber,ジャスティンビーバー,yourself,ジャスティンビーバー love yourself,love your self,ed sheeran justin bieber",10,en-US,1666127264,7907719,253588,273,,Justin Bieber,Love Yourself,Canada
194,https://i.ytimg.com/vi/fLexgOxsZu0/default.jpg,2011-04-15 22:08:07,Bruno Mars,UCoUM-UJ7rirJYP8CQ0EIaHA,fLexgOxsZu0,https://www.youtube.com/watch?v=fLexgOxsZu0,"bruno mars,lazy song,the lazy song,bruno mars lazy song,bruno mars the lazy song,bruno lazy song,bruno,doo wops and hooligans,pop music,atlantic records,official music video,bruno chimp video,Bruno Mars - The Lazy Song ,poreotics,bruno mars monkey video,bruno mars monkey song,today i don't feel like doing anything,i just wanna lay in my bed,bruno mars chimp song,summer songs,happy songs,lazy song video,the lazy song video",10,en-US,2371217045,12887603,518526,200,,Bruno Mars,The Lazy Song,United States
195,https://i.ytimg.com/vi/QK8mJJJvaes/default.jpg,2012-08-29 15:53:50,Macklemore LLC,UCXYRdIXDdeZIf816EWAr5zQ,QK8mJJJvaes,https://www.youtube.com/watch?v=QK8mJJJvaes,"wanz,macklemore,thrift shop,macklemore and ryan lewis,seattle hip-hop,xxl freshman,ryan lewis,thrift,shop,Rap,Macklemore & Ryan Lewis (Award Winner),Macklemore LLC,Hip Hop,Kindercore Records,XXL (Magazine),Offical Music Video,downtown,downtown macklemore",10,Not Present,1697563799,11422991,510947,233,WANZ,MACKLEMORE & RYAN LEWIS,THRIFT SHOP,United States
196,https://i.ytimg.com/vi/CGyEd0aKWZE/default.jpg,2013-07-07 23:00:13,EllieGouldingVEVO,UCvu362oukLMN1miydXcLxGg,CGyEd0aKWZE,https://www.youtube.com/watch?v=CGyEd0aKWZE,"Ellie Goulding,Burn,Halcyon Days,Lights,burn lyrics,burn ellie goulding,burn ellie goulding remix,burn ellie goulding live,burn ellie goulding karaoke,ellie goulding love me like you do,ellie goulding burn,ellie goulding your song,ellie goulding lights,ellie goulding army,Goulding,Falling,Golding,Eli,Ellie Golding,Eli Golding,Eli Goulding,elliegoulding,ellie goulding - burn,ellie,goulding",10,en-US,1504531650,5744004,183513,239,,Ellie Goulding,Burn,England
197,https://i.ytimg.com/vi/ebXbLfLACGM/default.jpg,2014-04-06 23:00:01,CalvinHarrisVEVO,UCaHNFIob5Ixv74f5on3lvIw,ebXbLfLACGM,https://www.youtube.com/watch?v=ebXbLfLACGM,"Summer Calvin Harris,Calvin Harris Summer,Summer song,Calvin Harris summer song,summer song Calvin Harris,4th of July songs,party songs,edm hits,yacht songs,summer music,how deep is your love,chill,summer,outside Calvin Harris,Ellie Goulding,disciples,Calvin Harris top songs,best of Calvin Harris,when met you in the summer,we fell in love as the leaves turned brown,when met you in the summer to my heartbeat's sound",10,en-US,1543913296,5845496,148670,234,,Calvin Harris,Summer,United Kingdom
198,https://i.ytimg.com/vi/450p7goxZqg/default.jpg,2013-10-02 14:00:06,johnlegendVEVO,UCNnnwVSI5Ndo2I4Y-LPuuew,450p7goxZqg,https://www.youtube.com/watch?v=450p7goxZqg,"all of me,john legend,john legend all of me,love songs,all of me john legend,all of you,all of me john legend lyrics,john legend all of me lyrics,love song,all of me loves all of you,Christina perri a thousand years,passenger let her go,ed sheeran thinking out loud,ed Sheeran,passenger,Christina perri,Calum Scott you are the reason,romantic songs,romantic music,Valentine's Day,All of Me,G.O.O.D. Music/Columbia,John Legend",10,en-US,2164345051,11948465,241332,308,,John Legend,All of Me,United States
